payment_id,order_id,payment_method,payment_status,paid_at,amount
1293,1293,card,paid,2024-08-23 01:37:04.858727,29769.2
1294,1294,bank_transfer,paid,2025-06-15 12:18:13.714435,34332.38
1295,1295,bank_transfer,paid,2024-10-03 17:40:17.710330,25424.16
1296,1296,card,paid,2026-03-26 09:26:47.024756,18510.8
1297,1297,paypal,paid,2025-03-04 01:41:41.148571,30025.72
1298,1298,bank_transfer,paid,2025-05-04 19:03:26.221677,30623.77
1299,1299,cash_on_delivery,paid,2024-12-06 21:11:37.838264,8787.8
1300,1300,card,paid,2024-12-06 07:01:01.191744,22293.78
1301,1301,card,paid,2024-08-18 01:02:59.320110,7136.84
1302,1302,cash_on_delivery,paid,2025-08-28 00:10:07.922285,3034.83
1303,1303,cash_on_delivery,paid,2026-06-21 23:54:43.376233,6810.26
1304,1304,bank_transfer,paid,2025-07-27 23:26:25.887191,12182.26
1305,1305,cash_on_delivery,paid,2024-09-08 15:11:09.759037,17688.42
1306,1306,bank_transfer,paid,2025-12-17 10:56:20.826469,34192.08
1307,1307,card,paid,2025-09-21 08:52:48.699741,32626.63
1308,1308,cash_on_delivery,paid,2026-02-02 08:39:50.073479,11366.72
1309,1309,card,paid,2025-12-04 22:00:46.039553,25494.45
1310,1310,paypal,paid,2025-05-14 13:28:03.747091,25180.92
1311,1311,bank_transfer,paid,2026-03-17 21:15:21.431883,17864.66
1312,1312,card,paid,2025-01-12 04:41:14.619012,16481.03
1313,1313,paypal,failed,,0.0
1314,1314,bank_transfer,paid,2025-10-04 21:15:09.999319,3245.18
1315,1315,paypal,paid,2026-05-14 18:19:06.693793,3833.73
1316,1316,card,paid,2025-09-28 06:51:21.506155,11928.27
1317,1317,cash_on_delivery,paid,2025-07-04 03:59:41.455097,34082.18
1318,1318,card,failed,,0.0
1319,1319,paypal,paid,2025-07-05 04:24:37.880138,17063.24
1320,1320,cash_on_delivery,paid,2026-02-16 17:46:33.823688,4345.77
1321,1321,card,paid,2026-04-13 01:47:11.002068,34685.09
1322,1322,bank_transfer,paid,2024-12-23 13:45:58.677654,5902.14
1323,1323,paypal,paid,2025-02-03 17:37:58.302090,11091.09
1324,1324,bank_transfer,paid,2024-11-24 23:35:23.656084,553.32
1325,1325,card,paid,2024-09-30 23:38:10.672529,58429.64
1326,1326,bank_transfer,paid,2025-06-11 03:17:14.468239,21523.0
1327,1327,bank_transfer,paid,2026-02-08 13:31:05.689655,13570.98
1328,1328,card,paid,2025-12-27 07:35:37.675815,14956.2
1329,1329,cash_on_delivery,paid,2024-12-05 00:31:36.934866,14010.58
1330,1330,cash_on_delivery,paid,2025-09-29 00:04:11.862013,49306.12
1331,1331,bank_transfer,paid,2025-05-05 12:17:58.961619,37091.09
1332,1332,bank_transfer,paid,2024-08-08 18:10:58.036389,43667.65
1333,1333,bank_transfer,paid,2025-03-18 23:51:56.289835,11971.95
1334,1334,cash_on_delivery,paid,2026-02-15 09:16:12.995806,18241.51
1335,1335,card,paid,2024-12-08 16:33:32.224587,25335.78
1336,1336,bank_transfer,failed,,0.0
1337,1337,bank_transfer,paid,2025-11-22 15:48:00.493258,46839.56
1338,1338,card,paid,2025-01-08 09:43:41.162326,600.83
1339,1339,cash_on_delivery,paid,2024-08-25 02:43:17.488814,1193.73
1340,1340,paypal,paid,2025-02-10 21:23:13.483690,16842.22
1341,1341,cash_on_delivery,paid,2025-08-12 08:09:33.634930,17999.09
1342,1342,paypal,paid,2026-01-17 21:31:58.585351,12914.87
1343,1343,bank_transfer,paid,2024-09-27 18:07:01.350927,3522.18
1344,1344,card,paid,2025-03-07 01:56:28.376324,26486.14
1345,1345,cash_on_delivery,paid,2025-04-21 20:12:56.053113,11121.82
1346,1346,card,paid,2025-08-26 03:41:41.735270,1129.38
1347,1347,cash_on_delivery,paid,2026-06-07 21:51:21.913445,27455.72
1348,1348,card,paid,2026-03-06 08:11:36.061274,29204.04
1349,1349,bank_transfer,paid,2024-11-25 08:00:24.869457,33011.23
1350,1350,cash_on_delivery,paid,2026-03-07 17:22:37.735266,12287.25
1351,1351,paypal,paid,2026-05-11 06:25:06.140388,22070.31
1352,1352,cash_on_delivery,paid,2025-06-21 14:30:54.595572,25374.68
1353,1353,card,paid,2025-06-18 04:03:59.082910,5254.39
1354,1354,bank_transfer,paid,2024-08-01 11:56:32.671700,40902.55
1355,1355,paypal,paid,2024-10-13 19:12:27.710902,29167.75
1356,1356,card,paid,2024-10-28 02:36:36.178952,27009.35
1357,1357,card,paid,2025-06-08 02:37:05.228106,22290.05
1358,1358,card,paid,2026-03-30 14:28:00.820214,51226.34
1359,1359,bank_transfer,paid,2026-04-22 01:07:32.700802,10283.17
1360,1360,card,paid,2025-06-09 11:06:20.152627,3383.86
1361,1361,paypal,paid,2026-02-21 08:50:50.392946,10816.7
1362,1362,bank_transfer,paid,2026-05-15 08:32:14.720445,6644.68
1363,1363,cash_on_delivery,paid,2024-08-16 12:12:28.927497,147.38
1364,1364,paypal,paid,2025-07-22 03:52:28.357527,23584.41
1365,1365,bank_transfer,paid,2025-08-23 05:36:19.554183,15212.39
1366,1366,card,paid,2025-11-14 00:24:14.793806,30161.84
1367,1367,paypal,failed,,0.0
1368,1368,card,paid,2024-07-20 05:09:53.136813,29131.23
1369,1369,paypal,paid,2025-09-01 07:16:37.922376,35537.08
1370,1370,bank_transfer,paid,2025-03-05 20:54:44.291481,13625.81
1371,1371,card,paid,2026-05-06 19:12:35.926871,18743.89
1372,1372,bank_transfer,paid,2026-02-07 22:12:03.445246,9284.07
1373,1373,card,paid,2024-08-23 22:54:02.929231,24202.01
1374,1374,paypal,paid,2024-10-23 15:18:39.012704,4505.01
1375,1375,paypal,paid,2026-03-12 16:45:15.027375,18643.2
1376,1376,paypal,paid,2025-03-11 08:06:34.634331,48233.53
1377,1377,card,paid,2025-04-06 15:25:36.312237,43002.11
1378,1378,bank_transfer,paid,2025-07-31 20:32:23.147154,21614.74
1379,1379,paypal,paid,2024-11-04 20:29:58.621657,16918.97
1380,1380,card,paid,2025-09-22 01:07:09.354415,11352.63
1381,1381,cash_on_delivery,paid,2024-11-20 11:19:21.599022,46957.25
1382,1382,card,paid,2024-09-29 22:19:58.799697,22832.86
1383,1383,bank_transfer,paid,2026-01-29 01:39:50.168250,28527.32
1384,1384,card,failed,,0.0
1385,1385,cash_on_delivery,paid,2026-03-25 04:21:53.579095,44402.86
1386,1386,card,paid,2025-12-07 02:19:35.899352,767.66
1387,1387,bank_transfer,paid,2025-01-20 20:11:52.600632,24986.23
1388,1388,bank_transfer,paid,2024-09-07 22:06:57.572752,24175.19
1389,1389,paypal,paid,2026-04-08 07:08:58.628898,31577.69
1390,1390,bank_transfer,paid,2025-04-04 01:02:37.675527,24376.65
1391,1391,paypal,paid,2026-03-04 12:26:08.739711,25629.38
1392,1392,card,paid,2025-02-12 16:18:36.301040,48413.87
1393,1393,cash_on_delivery,paid,2025-07-25 03:06:38.635143,40648.57
1394,1394,cash_on_delivery,paid,2024-11-11 11:21:30.031651,20848.38
1395,1395,bank_transfer,paid,2025-04-05 21:12:19.515657,5641.28
1396,1396,cash_on_delivery,paid,2024-08-02 22:31:38.561001,28433.43
1397,1397,paypal,paid,2024-12-01 05:37:40.571542,27819.46
1398,1398,paypal,paid,2024-09-12 05:48:35.466020,23819.92
1399,1399,bank_transfer,paid,2025-07-11 03:27:29.865489,29185.92
1400,1400,card,paid,2026-02-10 07:17:47.536177,984.04
1401,1401,card,paid,2026-04-28 14:48:10.583864,11256.88
1402,1402,bank_transfer,paid,2024-10-27 04:11:11.476729,12960.54
1403,1403,paypal,paid,2025-03-12 00:18:03.598949,38820.18
1404,1404,paypal,paid,2025-06-24 19:19:00.933195,13528.84
1405,1405,cash_on_delivery,paid,2026-04-05 23:42:51.721267,12198.63
1406,1406,card,paid,2025-02-18 06:43:43.685039,38217.87
1407,1407,bank_transfer,paid,2025-03-02 17:25:02.638785,10160.16
1408,1408,paypal,paid,2026-01-19 15:35:50.617338,14027.04
1409,1409,card,paid,2024-09-16 09:12:05.394418,1201.66
1410,1410,card,paid,2026-06-24 01:19:57.389684,9673.8
1411,1411,bank_transfer,paid,2025-07-18 14:16:13.261226,3388.14
1412,1412,bank_transfer,paid,2026-07-01 18:11:55.645059,32461.12
1413,1413,card,failed,,0.0
1414,1414,cash_on_delivery,paid,2024-08-02 05:25:25.516055,16449.4
1415,1415,card,failed,,0.0
1416,1416,bank_transfer,paid,2026-03-30 06:52:22.496836,31430.91
1417,1417,paypal,paid,2024-09-29 04:21:59.326035,24964.61
1418,1418,card,paid,2025-02-18 16:37:38.696679,29547.22
1419,1419,cash_on_delivery,paid,2024-08-07 18:37:51.878938,3593.45
1420,1420,bank_transfer,failed,,0.0
1421,1421,card,paid,2026-04-04 10:19:52.271823,42947.02
1422,1422,bank_transfer,paid,2025-03-06 23:53:41.519026,17776.34
1423,1423,bank_transfer,paid,2026-04-17 03:27:55.887594,20153.29
1424,1424,bank_transfer,paid,2024-09-19 21:29:05.540284,21343.13
1425,1425,card,paid,2026-01-17 05:26:19.648092,34232.19
1426,1426,bank_transfer,paid,2026-01-02 05:26:35.271719,1697.84
1427,1427,card,paid,2024-07-23 01:25:55.333189,13696.4
1428,1428,paypal,paid,2026-01-11 16:49:06.512924,27300.4
1429,1429,card,paid,2025-10-16 06:38:43.362620,35630.35
1430,1430,paypal,paid,2024-12-06 22:01:57.881927,13138.45
1431,1431,paypal,paid,2024-11-30 01:22:42.707059,17879.19
1432,1432,bank_transfer,paid,2025-01-31 20:23:50.132298,8811.48
1433,1433,card,paid,2025-07-30 10:17:22.163428,20225.87
1434,1434,paypal,paid,2026-01-22 03:18:04.833892,4345.77
1435,1435,bank_transfer,failed,,0.0
1436,1436,card,paid,2025-01-21 18:03:41.638552,12831.96
1437,1437,cash_on_delivery,paid,2024-10-29 15:31:48.319310,5546.78
1438,1438,paypal,paid,2024-09-28 05:49:00.865523,5781.31
1439,1439,paypal,paid,2026-06-06 14:38:25.430874,3626.88
1440,1440,card,paid,2025-08-19 08:16:32.958345,18207.17
1441,1441,card,paid,2024-09-19 07:21:48.177330,40972.13
1442,1442,bank_transfer,paid,2025-08-06 21:15:18.791995,138.33
1443,1443,cash_on_delivery,paid,2025-08-11 19:57:02.008347,34151.01
1444,1444,card,paid,2025-01-20 15:19:27.175583,27124.15
1445,1445,paypal,paid,2026-05-26 13:41:46.201397,35128.15
1446,1446,paypal,paid,2026-02-13 19:49:38.632885,22949.81
1447,1447,card,failed,,0.0
1448,1448,bank_transfer,paid,2024-11-08 16:57:46.368816,25351.42
1449,1449,cash_on_delivery,paid,2025-02-19 00:27:26.895622,14842.45
1450,1450,card,failed,,0.0
1451,1451,cash_on_delivery,paid,2025-08-05 12:19:25.792979,26466.95
1452,1452,bank_transfer,paid,2024-08-12 14:08:33.576380,31966.08
1453,1453,paypal,paid,2024-07-27 17:36:17.088855,33301.77
1454,1454,card,failed,,0.0
1455,1455,cash_on_delivery,paid,2024-08-12 11:13:22.011883,19591.31
1456,1456,card,paid,2025-04-12 17:49:13.096679,21946.13
1457,1457,card,paid,2024-09-07 12:41:33.730396,1802.49
1458,1458,cash_on_delivery,paid,2025-04-18 21:56:55.499342,26748.97
1459,1459,cash_on_delivery,paid,2025-12-03 09:12:17.577696,33864.94
1460,1460,cash_on_delivery,paid,2026-04-18 15:21:24.217349,32865.09
1461,1461,paypal,paid,2025-10-09 09:31:48.759569,31869.73
1462,1462,paypal,failed,,0.0
1463,1463,paypal,paid,2025-05-28 05:11:22.659642,47522.91
1464,1464,cash_on_delivery,paid,2025-03-23 08:30:13.121054,27141.61
1465,1465,card,paid,2025-03-06 08:20:20.412483,23435.42
1466,1466,bank_transfer,failed,,0.0
1467,1467,paypal,paid,2026-01-11 14:17:05.869256,30230.36
1468,1468,card,paid,2026-02-17 18:46:29.727743,23715.22
1469,1469,paypal,paid,2024-09-01 22:25:33.995279,8811.48
1470,1470,paypal,failed,,0.0
1471,1471,card,paid,2026-01-16 00:54:31.083325,23684.27
1472,1472,paypal,failed,,0.0
1473,1473,paypal,paid,2024-09-12 09:57:50.366842,10350.2
1474,1474,cash_on_delivery,paid,2026-02-12 15:50:33.698390,29972.19
1475,1475,card,paid,2025-11-28 21:36:42.243912,492.02
1476,1476,paypal,paid,2024-09-15 14:08:13.428284,6026.28
1477,1477,paypal,paid,2025-02-18 07:39:24.889097,4918.77
1478,1478,bank_transfer,paid,2025-10-20 08:21:23.896209,11279.24
1479,1479,cash_on_delivery,paid,2026-01-17 10:17:53.753541,20222.1
1480,1480,paypal,paid,2025-06-15 07:20:11.892149,2814.22
1481,1481,paypal,paid,2026-05-29 15:29:37.872726,46446.93
1482,1482,bank_transfer,paid,2024-10-19 12:28:42.464953,19309.13
1483,1483,paypal,paid,2026-04-21 21:42:59.251482,13927.85
1484,1484,card,paid,2025-01-11 01:40:34.000880,8711.58
1485,1485,bank_transfer,paid,2025-03-29 00:55:18.088742,46382.53
1486,1486,cash_on_delivery,paid,2024-11-17 11:46:36.954134,4517.52
1487,1487,paypal,paid,2026-05-07 16:16:30.399966,2916.48
1488,1488,cash_on_delivery,paid,2025-03-04 19:50:12.220433,8552.1
1489,1489,paypal,paid,2026-03-27 08:39:14.097207,41772.42
1490,1490,bank_transfer,paid,2025-02-28 19:34:27.871380,16704.7
1491,1491,paypal,paid,2025-06-27 17:14:10.515875,4922.41
1492,1492,bank_transfer,paid,2024-08-23 07:13:12.645240,17603.18
1493,1493,cash_on_delivery,paid,2024-09-26 23:29:02.130080,38962.29
1494,1494,card,failed,,0.0
1495,1495,paypal,paid,2026-03-16 08:16:13.326368,24056.72
1496,1496,card,paid,2025-01-28 18:34:10.550240,18249.72
1497,1497,cash_on_delivery,paid,2025-03-18 07:04:38.953180,10614.42
1498,1498,card,paid,2025-08-30 08:07:08.148883,16455.72
1499,1499,bank_transfer,paid,2025-07-12 15:06:55.019704,19638.21
1500,1500,bank_transfer,paid,2025-04-28 21:56:38.880827,13035.7
1501,1501,paypal,paid,2025-12-10 07:09:42.424096,31965.63
1502,1502,paypal,paid,2024-09-22 18:12:48.953562,11105.1
1503,1503,paypal,paid,2025-08-16 19:26:16.622901,40958.97
1504,1504,paypal,paid,2024-08-27 08:55:27.254142,38855.45
1505,1505,cash_on_delivery,paid,2025-02-12 05:05:31.920512,26942.64
1506,1506,cash_on_delivery,paid,2025-06-08 07:38:31.461542,34198.78
1507,1507,paypal,paid,2025-09-10 22:59:42.569524,899.74
1508,1508,paypal,paid,2024-12-27 21:30:22.998225,1314.74
1509,1509,bank_transfer,paid,2024-12-31 12:45:36.958187,1802.49
1510,1510,bank_transfer,paid,2024-10-30 17:52:10.594104,14423.46
1511,1511,card,paid,2025-06-23 21:09:47.350004,20726.14
1512,1512,cash_on_delivery,failed,,0.0
1513,1513,bank_transfer,paid,2024-12-05 17:26:00.385083,13037.31
1514,1514,paypal,failed,,0.0
1515,1515,bank_transfer,paid,2025-05-17 13:59:26.633860,23030.68
1516,1516,bank_transfer,paid,2026-06-22 14:35:23.098527,9505.57
1517,1517,card,paid,2025-08-24 23:24:35.825878,9039.42
1518,1518,bank_transfer,paid,2025-03-13 13:10:10.795166,37586.14
1519,1519,card,paid,2025-11-25 14:13:41.556434,5609.95
1520,1520,bank_transfer,paid,2024-11-10 01:40:12.084836,19373.68
1521,1521,card,paid,2025-11-07 17:38:56.795280,31337.48
1522,1522,cash_on_delivery,paid,2025-12-28 16:15:49.288987,43850.2
1523,1523,bank_transfer,paid,2025-12-08 15:47:45.476667,42466.6
1524,1524,cash_on_delivery,failed,,0.0
1525,1525,card,paid,2024-09-28 00:55:20.653900,17158.08
1526,1526,card,paid,2025-09-14 23:37:41.973064,34691.68
1527,1527,bank_transfer,paid,2025-03-01 06:22:29.242687,22096.44
1528,1528,card,paid,2024-09-15 22:53:25.263458,42078.96
1529,1529,paypal,paid,2025-05-27 18:03:10.215043,14767.23
1530,1530,bank_transfer,paid,2025-02-16 13:27:12.012410,28994.98
1531,1531,bank_transfer,paid,2025-04-29 00:45:57.143518,9004.79
1532,1532,paypal,paid,2025-09-16 13:58:42.106303,16062.39
1533,1533,card,failed,,0.0
1534,1534,bank_transfer,paid,2025-09-15 06:29:44.461730,15019.92
1535,1535,card,paid,2026-02-25 09:58:40.715703,7001.45
1536,1536,card,paid,2025-03-02 18:38:58.972618,18595.08
1537,1537,paypal,paid,2025-10-20 17:56:30.478134,8384.22
1538,1538,card,paid,2024-08-20 13:02:44.469093,9143.76
1539,1539,cash_on_delivery,paid,2024-12-12 13:30:02.569813,47907.64
1540,1540,paypal,paid,2024-10-16 02:42:25.621992,1458.24
1541,1541,cash_on_delivery,failed,,0.0
1542,1542,paypal,paid,2026-01-09 02:56:54.260422,14723.44
1543,1543,paypal,paid,2026-02-18 03:19:02.268428,25213.45
1544,1544,card,paid,2026-01-10 15:46:31.317948,4748.71
1545,1545,bank_transfer,paid,2025-11-01 07:59:27.340993,5525.15
1546,1546,card,paid,2025-06-02 10:17:56.390662,31563.56
1547,1547,card,paid,2025-02-04 12:58:50.427965,59212.27
1548,1548,cash_on_delivery,paid,2025-09-29 04:47:04.680394,8020.07
1549,1549,paypal,paid,2025-05-29 06:06:33.535612,47825.76
1550,1550,paypal,paid,2024-12-03 19:22:50.802181,9137.65
1551,1551,card,paid,2026-04-08 12:31:08.423893,29865.98
1552,1552,card,paid,2025-02-10 13:34:05.628382,20485.86
1553,1553,paypal,paid,2026-02-06 18:32:23.667094,32089.24
1554,1554,paypal,paid,2025-11-14 22:25:11.349415,31139.7
1555,1555,cash_on_delivery,paid,2026-05-08 12:01:54.436933,14373.8
1556,1556,bank_transfer,paid,2026-05-21 19:29:52.990138,28156.56
1557,1557,paypal,paid,2025-12-12 20:46:24.185616,9911.49
1558,1558,card,paid,2026-05-06 00:39:36.877245,17247.06
1559,1559,paypal,paid,2026-06-29 22:23:41.270971,7026.6
1560,1560,cash_on_delivery,paid,2025-09-05 06:02:30.798669,33339.37
1561,1561,paypal,failed,,0.0
1562,1562,bank_transfer,failed,,0.0
1563,1563,paypal,failed,,0.0
1564,1564,paypal,paid,2026-03-21 06:32:49.773154,20651.04
1565,1565,cash_on_delivery,paid,2024-08-21 05:05:15.038342,31595.64
1566,1566,paypal,paid,2026-04-25 20:12:43.650949,20688.07
1567,1567,paypal,paid,2026-06-13 14:04:07.041054,2310.73
1568,1568,card,paid,2024-07-07 05:34:12.481243,17649.17
1569,1569,bank_transfer,paid,2025-08-19 14:57:01.998379,17838.36
1570,1570,card,paid,2026-06-21 12:40:05.092848,29337.55
1571,1571,bank_transfer,paid,2024-09-24 17:14:49.652823,30403.2
1572,1572,card,paid,2025-01-28 18:55:33.367647,19689.64
1573,1573,bank_transfer,paid,2024-07-29 07:36:05.348443,24054.06
1574,1574,card,paid,2025-05-17 23:45:52.191674,24224.44
1575,1575,card,paid,2025-09-10 16:59:19.173934,9623.97
1576,1576,paypal,failed,,0.0
1577,1577,cash_on_delivery,paid,2025-12-08 12:58:34.437541,16652.01
1578,1578,bank_transfer,paid,2025-04-29 03:34:18.571232,19689.64
1579,1579,paypal,paid,2025-05-20 10:25:42.934683,16174.39
1580,1580,bank_transfer,failed,,0.0
1581,1581,bank_transfer,paid,2024-11-10 07:28:41.886153,32655.26
1582,1582,card,paid,2024-10-16 04:16:26.960693,32976.16
1583,1583,card,paid,2025-08-16 06:48:12.259855,12932.76
1584,1584,cash_on_delivery,paid,2026-03-14 15:13:05.333241,2039.7
1585,1585,card,paid,2025-03-26 17:55:47.571989,18900.87
1586,1586,cash_on_delivery,paid,2025-05-07 07:21:28.719056,6119.05
1587,1587,card,paid,2025-02-02 08:40:06.285595,9025.71
1588,1588,bank_transfer,failed,,0.0
1589,1589,bank_transfer,paid,2024-10-06 07:29:10.983662,12177.93
1590,1590,cash_on_delivery,paid,2024-07-15 02:21:57.991575,22630.86
1591,1591,cash_on_delivery,paid,2025-10-23 04:54:04.314658,33754.11
1592,1592,cash_on_delivery,paid,2024-10-19 19:04:08.347894,22591.3
1593,1593,bank_transfer,paid,2026-04-13 23:58:45.080738,11590.61
1594,1594,paypal,paid,2025-10-30 04:18:26.157336,2170.81
1595,1595,card,paid,2026-06-18 18:11:47.071749,4497.44
1596,1596,paypal,paid,2024-10-13 17:24:26.714784,8228.88
1597,1597,bank_transfer,paid,2024-10-14 19:15:55.559053,41294.24
1598,1598,bank_transfer,paid,2026-02-15 08:21:01.528381,9291.66
1599,1599,cash_on_delivery,paid,2026-03-26 20:48:15.263719,3710.5
1600,1600,card,paid,2026-04-20 07:42:40.145912,12984.67
1601,1601,cash_on_delivery,paid,2025-11-26 13:31:18.083598,690.09
1602,1602,card,failed,,0.0
1603,1603,bank_transfer,paid,2025-10-04 21:26:43.592502,19372.31
1604,1604,card,paid,2025-06-03 11:59:33.667068,3174.81
1605,1605,cash_on_delivery,paid,2025-05-12 10:38:09.404281,15029.59
1606,1606,paypal,paid,2026-02-25 15:36:02.914482,2937.89
1607,1607,card,paid,2025-04-13 13:47:09.571753,13248.69
1608,1608,bank_transfer,paid,2024-12-18 10:45:01.133403,24564.62
1609,1609,card,paid,2025-05-12 21:00:54.721822,28556.67
1610,1610,paypal,paid,2024-07-11 23:10:40.560378,27499.13
1611,1611,cash_on_delivery,paid,2025-07-05 10:50:03.576140,3944.64
1612,1612,cash_on_delivery,paid,2025-12-22 11:56:29.146981,34684.79
1613,1613,bank_transfer,paid,2025-12-08 17:32:24.750040,10146.59
1614,1614,cash_on_delivery,paid,2025-01-19 07:08:18.618968,23697.19
1615,1615,bank_transfer,paid,2026-05-14 09:50:07.575472,16745.15
1616,1616,cash_on_delivery,paid,2025-08-31 13:08:06.102537,10350.2
1617,1617,paypal,failed,,0.0
1618,1618,card,paid,2024-08-03 05:09:01.638069,22089.08
1619,1619,bank_transfer,paid,2025-06-24 15:23:37.723605,5266.27
1620,1620,paypal,paid,2025-04-01 18:10:43.071780,23138.34
1621,1621,paypal,paid,2025-09-03 11:56:45.493333,12735.73
1622,1622,cash_on_delivery,paid,2026-06-09 03:20:36.534180,15898.61
1623,1623,card,paid,2024-09-03 02:40:48.579082,3471.99
1624,1624,paypal,paid,2025-12-22 00:25:48.182398,3631.54
1625,1625,cash_on_delivery,paid,2025-07-26 04:06:07.964853,23527.56
1626,1626,paypal,paid,2026-03-26 07:39:31.744344,49200.53
1627,1627,cash_on_delivery,paid,2026-01-05 19:48:57.235966,3859.52
1628,1628,bank_transfer,paid,2025-01-26 15:11:57.814192,6584.4
1629,1629,card,paid,2025-07-19 06:17:48.943042,14192.72
1630,1630,paypal,paid,2025-07-23 21:35:32.395104,22884.56
1631,1631,bank_transfer,paid,2025-09-25 06:34:02.312729,8498.42
1632,1632,card,paid,2025-01-01 17:04:47.045625,21963.92
1633,1633,paypal,paid,2025-10-10 06:39:50.068808,24081.88
1634,1634,card,paid,2025-11-03 10:53:10.723480,9039.42
1635,1635,bank_transfer,paid,2025-11-07 00:18:48.431414,13378.77
1636,1636,paypal,paid,2025-11-18 06:10:34.453338,22978.11
1637,1637,paypal,paid,2025-08-04 10:09:56.170030,4411.63
1638,1638,card,paid,2025-09-03 00:05:11.323759,19443.07
1639,1639,bank_transfer,paid,2025-09-27 09:56:34.954727,12830.56
1640,1640,paypal,paid,2026-04-27 14:07:31.802282,1216.7
1641,1641,bank_transfer,paid,2025-08-01 11:08:54.776069,21594.23
1642,1642,card,paid,2024-07-14 10:42:05.823724,30132.72
1643,1643,cash_on_delivery,paid,2025-06-03 05:05:18.861102,17065.32
1644,1644,bank_transfer,failed,,0.0
1645,1645,bank_transfer,paid,2025-08-29 21:39:10.992551,8787.09
1646,1646,bank_transfer,paid,2025-03-05 19:05:46.870457,16256.58
1647,1647,card,paid,2025-03-21 08:40:50.043834,7762.65
1648,1648,bank_transfer,paid,2026-06-20 20:57:48.861148,33543.51
1649,1649,paypal,paid,2025-02-06 17:45:09.461616,10747.45
1650,1650,bank_transfer,paid,2024-11-05 23:56:29.743992,3529.86
1651,1651,bank_transfer,paid,2025-11-26 06:29:20.105750,24654.26
1652,1652,cash_on_delivery,paid,2025-09-16 03:43:43.707809,2797.56
1653,1653,card,paid,2025-02-13 16:31:34.649083,825.77
1654,1654,card,paid,2026-01-30 23:25:23.940566,17566.2
1655,1655,cash_on_delivery,paid,2025-01-12 21:07:58.606468,52322.23
1656,1656,cash_on_delivery,paid,2025-10-09 06:13:19.335378,61897.2
1657,1657,cash_on_delivery,paid,2025-09-01 20:48:39.310416,41644.12
1658,1658,cash_on_delivery,paid,2025-08-29 01:51:31.282862,17383.08
1659,1659,card,paid,2025-10-28 23:20:14.771722,18001.19
1660,1660,cash_on_delivery,paid,2025-02-04 15:56:45.968420,8371.14
1661,1661,cash_on_delivery,paid,2025-12-27 04:49:44.851050,9081.03
1662,1662,cash_on_delivery,paid,2024-07-26 10:59:45.082881,17429.5
1663,1663,paypal,paid,2025-06-25 16:51:06.563478,27322.74
1664,1664,card,paid,2024-10-07 05:15:22.803725,16414.46
1665,1665,paypal,paid,2024-08-31 16:24:52.068645,12506.11
1666,1666,card,paid,2026-01-30 03:45:20.929468,15448.1
1667,1667,paypal,paid,2025-01-06 16:40:20.119310,30978.45
1668,1668,card,paid,2025-09-29 09:26:22.695782,14968.04
1669,1669,cash_on_delivery,failed,,0.0
1670,1670,cash_on_delivery,paid,2025-01-10 05:39:35.676702,17190.16
1671,1671,cash_on_delivery,paid,2025-12-30 04:52:56.898024,17348.16
1672,1672,card,paid,2025-09-20 15:07:41.838203,47884.08
1673,1673,paypal,paid,2026-05-02 09:12:26.227068,15241.57
1674,1674,cash_on_delivery,paid,2025-12-28 07:46:15.802451,40878.28
1675,1675,bank_transfer,paid,2025-10-31 01:43:09.051103,35432.85
1676,1676,cash_on_delivery,paid,2025-04-02 16:14:36.469608,34848.48
1677,1677,card,paid,2024-11-11 15:48:10.910950,14273.68
1678,1678,bank_transfer,paid,2026-01-29 05:28:08.416902,57338.1
1679,1679,paypal,failed,,0.0
1680,1680,card,paid,2024-11-15 14:34:43.804979,1374.88
1681,1681,bank_transfer,paid,2025-07-26 18:25:49.719703,18970.12
1682,1682,paypal,paid,2024-07-30 17:52:46.044853,25261.56
1683,1683,cash_on_delivery,paid,2026-06-25 10:01:27.013638,11601.31
1684,1684,bank_transfer,paid,2026-06-13 04:12:29.566441,13526.64
1685,1685,bank_transfer,paid,2025-09-14 13:20:43.366686,10350.2
1686,1686,paypal,paid,2026-02-26 19:29:08.009103,10261.68
1687,1687,paypal,paid,2026-03-10 10:40:09.595876,1749.94
1688,1688,paypal,paid,2026-01-07 11:17:07.033328,9886.53
1689,1689,bank_transfer,paid,2025-05-04 06:33:22.242876,27253.1
1690,1690,cash_on_delivery,paid,2025-04-12 10:36:07.280689,5610.0
1691,1691,bank_transfer,paid,2025-11-01 03:53:14.420547,32273.69
1692,1692,paypal,paid,2025-12-18 22:33:11.355220,29435.33
1693,1693,cash_on_delivery,paid,2024-11-05 17:30:55.403082,27033.43
1694,1694,card,paid,2025-09-01 13:45:03.097952,2430.28
1695,1695,bank_transfer,paid,2026-03-13 13:40:53.698210,3184.28
1696,1696,card,paid,2024-08-15 07:23:57.008164,21609.14
1697,1697,bank_transfer,paid,2025-01-15 18:18:25.728517,5064.3
1698,1698,bank_transfer,paid,2026-02-25 05:19:35.419027,15158.35
1699,1699,bank_transfer,paid,2024-08-13 22:23:49.322723,13930.88
1700,1700,card,paid,2025-06-10 12:32:21.168027,9844.82
1701,1701,paypal,paid,2025-06-19 11:04:19.358130,28643.76
1702,1702,bank_transfer,paid,2025-06-19 12:56:24.045223,16542.92
1703,1703,bank_transfer,paid,2026-05-30 06:52:49.822180,20469.51
