order_id,customer_id,order_date,status
1736,406,2025-02-20 08:28:54.509695,shipped
1737,250,2024-07-14 05:50:01.623107,shipped
1738,90,2024-07-12 16:59:08.307368,shipped
1739,288,2024-08-25 03:41:11.808628,shipped
1740,476,2025-05-02 22:12:05.516711,shipped
1741,183,2025-07-25 05:03:59.413973,paid
1742,302,2025-11-19 06:14:04.795969,shipped
1743,194,2025-03-20 07:00:09.718195,shipped
1744,353,2025-12-18 07:07:54.972538,paid
1745,91,2025-01-06 12:30:25.905221,shipped
1746,486,2024-07-31 09:11:21.826178,shipped
1747,294,2025-10-01 23:21:37.333654,shipped
1748,395,2024-08-17 01:36:42.934724,returned
1749,17,2025-09-13 12:32:16.789001,paid
1750,163,2026-04-20 12:59:06.960895,cancelled
1751,496,2024-12-11 21:39:08.733739,shipped
1752,328,2025-09-17 08:30:54.882141,shipped
1753,480,2024-10-03 11:33:06.037996,shipped
1754,170,2026-06-06 03:59:37.229959,shipped
1755,122,2024-09-07 14:52:12.000394,shipped
1756,164,2025-09-21 05:26:47.319632,paid
1757,454,2025-04-07 03:30:30.484178,returned
1758,421,2026-01-15 11:58:23.741575,shipped
1759,328,2025-10-22 19:09:34.980190,shipped
1760,172,2026-02-13 05:42:12.866106,shipped
1761,136,2024-11-18 11:39:36.896272,paid
1762,355,2024-09-25 11:40:06.275222,paid
1763,132,2024-11-18 02:47:45.239183,shipped
1764,369,2025-02-06 16:37:16.139061,created
1765,198,2025-10-31 23:33:58.064466,shipped
1766,215,2024-08-30 19:46:12.507544,returned
1767,453,2025-06-02 17:56:38.369960,shipped
1768,452,2026-07-03 12:35:05.243873,shipped
1769,280,2026-01-19 12:25:13.900889,shipped
1770,425,2025-11-24 04:04:49.741093,shipped
1771,443,2025-11-06 04:03:49.281385,shipped
1772,389,2026-01-20 01:45:10.433432,shipped
1773,84,2025-01-10 11:53:14.006530,shipped
1774,410,2026-01-27 19:47:30.952499,shipped
1775,151,2025-01-25 01:39:23.703049,created
1776,134,2024-08-21 02:07:52.152943,returned
1777,38,2025-04-16 08:57:59.080093,shipped
1778,455,2026-07-04 01:03:11.138654,shipped
1779,375,2025-01-11 03:42:03.018002,paid
1780,483,2026-02-20 06:01:12.563245,cancelled
1781,48,2024-11-13 11:45:35.672815,shipped
1782,315,2024-08-26 05:02:47.108714,cancelled
1783,361,2026-06-21 23:08:29.720190,created
1784,483,2024-11-30 02:25:12.530956,shipped
1785,311,2025-04-19 07:51:51.067672,cancelled
1786,81,2025-10-21 00:41:12.424124,paid
1787,170,2024-09-23 17:20:11.345064,paid
1788,98,2025-08-05 10:29:20.490154,shipped
1789,284,2025-05-17 12:54:58.520011,shipped
1790,374,2025-09-28 00:08:52.314435,shipped
1791,339,2024-09-22 03:06:16.207951,paid
1792,122,2025-05-25 01:59:02.830005,paid
1793,202,2025-01-11 16:59:00.980532,shipped
1794,431,2024-07-31 23:33:00.096953,shipped
1795,28,2024-08-26 22:49:14.437133,shipped
1796,219,2025-12-19 23:21:28.547390,paid
1797,422,2026-01-25 06:32:04.070534,shipped
1798,308,2024-07-20 05:21:39.244016,shipped
1799,50,2025-07-05 01:50:49.971234,created
1800,88,2025-10-26 10:06:25.892958,shipped
1801,42,2024-07-07 03:35:47.896692,shipped
1802,60,2024-08-03 03:42:06.147915,shipped
1803,204,2025-04-17 18:09:37.698932,shipped
1804,459,2024-10-25 06:17:42.061507,shipped
1805,47,2025-03-04 10:49:19.335668,shipped
1806,199,2025-04-18 09:00:06.075054,paid
1807,454,2024-07-09 05:19:04.806553,shipped
1808,96,2025-12-05 09:47:17.508547,shipped
1809,135,2026-01-20 17:01:23.455438,shipped
1810,135,2025-06-20 18:53:47.280173,paid
1811,138,2025-04-27 13:35:24.145165,shipped
1812,78,2025-12-20 03:15:16.758093,shipped
1813,342,2026-02-19 20:48:44.743030,paid
1814,343,2024-08-26 17:20:22.546855,shipped
1815,278,2024-12-18 11:49:26.336077,shipped
1816,388,2025-04-13 07:55:13.406381,shipped
1817,284,2025-11-22 00:11:02.291312,paid
1818,199,2026-01-27 03:59:19.654438,shipped
1819,215,2024-10-03 01:16:11.188882,returned
1820,352,2025-08-01 13:04:46.842763,cancelled
1821,244,2026-06-30 20:39:53.957021,shipped
1822,121,2025-03-07 02:05:25.979770,shipped
1823,41,2025-02-12 17:25:19.326138,shipped
1824,438,2024-08-15 20:01:55.460460,shipped
1825,258,2026-07-04 19:35:16.543021,shipped
1826,265,2025-10-22 04:35:00.626194,shipped
1827,347,2025-03-30 09:37:13.378775,returned
1828,76,2026-03-21 20:46:09.367420,paid
1829,388,2025-03-11 22:12:11.388692,shipped
1830,486,2026-03-12 23:34:38.546065,returned
1831,498,2026-01-13 00:17:02.227525,paid
1832,99,2025-02-03 07:48:06.280994,paid
1833,217,2024-12-01 21:23:46.181990,paid
1834,350,2025-08-15 13:11:00.155957,shipped
1835,422,2026-06-13 06:21:30.149348,shipped
1836,428,2025-11-01 04:03:30.403575,shipped
1837,164,2025-02-09 20:02:13.161794,cancelled
1838,469,2025-04-17 11:30:51.650062,shipped
1839,45,2024-09-22 12:11:28.235348,shipped
1840,204,2025-11-21 16:50:35.036654,shipped
1841,439,2025-06-26 21:31:55.682346,paid
1842,235,2026-04-14 03:32:06.764554,cancelled
1843,7,2025-05-22 10:54:23.099479,shipped
1844,320,2024-11-21 21:59:10.139853,shipped
1845,401,2024-08-01 14:13:50.939750,shipped
1846,213,2024-07-25 01:03:56.318034,paid
1847,291,2026-07-04 08:30:13.893311,shipped
1848,389,2024-12-27 17:23:32.658771,returned
1849,52,2025-04-16 12:04:16.838396,cancelled
1850,289,2026-02-05 14:18:29.525032,shipped
1851,403,2025-10-19 12:17:57.925526,paid
1852,275,2025-07-06 12:36:29.705481,cancelled
1853,450,2026-06-11 09:29:35.540469,shipped
1854,197,2026-02-19 12:05:21.550913,shipped
1855,293,2026-06-12 13:53:57.912105,shipped
1856,20,2024-07-18 12:13:23.030207,paid
1857,207,2025-03-11 08:34:09.030257,paid
1858,312,2025-03-10 05:06:21.683562,shipped
1859,206,2025-12-15 04:49:17.988103,created
1860,456,2025-04-28 17:33:16.715302,cancelled
1861,354,2024-12-08 03:25:32.613861,paid
1862,382,2025-10-27 03:22:07.535984,shipped
1863,138,2025-07-23 15:28:04.707303,cancelled
1864,11,2026-05-24 05:35:18.614331,shipped
1865,407,2026-04-03 04:18:53.200589,shipped
1866,144,2025-08-02 11:07:20.475948,shipped
1867,440,2025-12-29 20:08:41.057415,shipped
1868,51,2024-12-23 16:58:41.920834,returned
1869,117,2024-08-28 03:14:30.558145,paid
1870,499,2025-12-25 18:06:44.674668,shipped
1871,397,2025-06-28 15:27:10.800451,shipped
1872,138,2024-07-20 10:35:20.550457,shipped
1873,310,2026-04-30 04:36:36.726587,shipped
1874,97,2025-10-01 05:23:17.149253,shipped
1875,468,2024-12-30 18:58:46.425437,shipped
1876,380,2025-10-23 10:35:51.496638,shipped
1877,265,2024-07-17 00:13:45.961141,cancelled
1878,421,2025-10-11 15:54:09.009955,paid
1879,406,2026-04-28 08:29:29.935301,paid
1880,160,2026-02-26 01:11:29.971124,shipped
1881,207,2024-09-15 14:03:59.089206,paid
1882,436,2025-09-26 00:06:16.056624,shipped
1883,292,2026-03-08 17:22:42.970302,created
1884,99,2024-08-22 05:39:35.164274,cancelled
1885,103,2026-02-23 15:53:02.877277,shipped
1886,128,2024-09-27 22:07:44.160685,created
1887,26,2025-09-14 03:14:37.926875,cancelled
1888,361,2025-09-29 05:17:21.817507,paid
1889,189,2024-08-21 14:48:06.266873,shipped
1890,259,2024-12-01 12:59:33.923000,shipped
1891,473,2025-03-09 22:31:22.941893,paid
1892,16,2026-03-09 02:54:43.507707,paid
1893,251,2025-12-27 13:23:31.601248,shipped
1894,91,2025-04-26 04:12:27.176197,returned
1895,243,2024-10-02 18:14:09.387291,shipped
1896,180,2025-11-18 05:29:41.033510,shipped
1897,429,2025-08-09 06:34:32.819767,cancelled
1898,384,2025-02-26 10:20:42.260714,shipped
1899,47,2026-06-11 04:54:34.139429,paid
1900,198,2024-12-09 06:39:49.604489,created
1901,438,2024-08-08 19:35:13.176490,shipped
1902,495,2024-11-10 05:11:11.319716,paid
1903,114,2024-08-21 16:45:40.836216,shipped
1904,347,2025-01-22 14:09:08.741707,paid
1905,334,2026-01-10 21:23:24.153599,shipped
1906,11,2024-11-06 06:34:20.813937,cancelled
1907,496,2025-04-02 17:46:27.028386,shipped
1908,5,2024-11-04 01:11:37.560557,shipped
1909,68,2024-12-31 11:50:45.239224,shipped
1910,308,2025-09-04 15:28:52.603878,shipped
1911,115,2024-10-11 22:34:47.114757,paid
1912,413,2026-02-04 08:44:04.910180,cancelled
1913,365,2025-10-11 07:43:05.006946,returned
1914,330,2025-04-07 06:32:04.876406,paid
1915,459,2024-10-29 18:02:49.291121,shipped
1916,179,2026-04-10 01:34:58.301072,shipped
1917,112,2024-09-03 11:34:32.042073,shipped
1918,347,2024-07-11 19:01:59.398369,shipped
1919,320,2026-05-14 00:58:26.858533,shipped
1920,53,2025-12-04 18:38:01.995723,created
1921,340,2025-09-13 05:23:02.760350,returned
1922,430,2025-01-29 18:37:50.960558,shipped
1923,332,2025-11-25 02:33:23.458366,shipped
1924,145,2026-02-05 05:34:10.172205,paid
1925,56,2025-06-19 05:36:27.917671,shipped
1926,173,2024-10-07 05:00:09.146527,returned
1927,328,2024-10-19 00:55:59.723823,shipped
1928,142,2025-01-20 10:32:47.307639,paid
1929,365,2025-05-31 12:55:03.213327,returned
1930,334,2024-12-28 06:52:03.414674,paid
1931,77,2024-11-11 00:29:37.382891,shipped
1932,124,2025-11-23 18:28:28.471973,cancelled
1933,413,2025-09-15 01:56:22.328365,cancelled
1934,415,2025-12-12 09:58:11.579444,shipped
1935,339,2025-09-26 14:32:57.030034,shipped
1936,72,2024-09-08 19:31:51.140667,shipped
1937,336,2026-03-02 05:53:57.434825,shipped
1938,152,2025-02-11 12:52:31.036031,paid
1939,215,2025-05-08 10:20:18.287137,shipped
1940,378,2025-08-17 21:53:47.933481,created
1941,363,2024-11-23 16:44:03.899643,returned
1942,418,2026-06-27 05:02:41.935098,paid
1943,372,2026-06-20 01:01:29.685354,shipped
1944,352,2025-10-01 15:00:37.409134,shipped
1945,402,2026-03-28 17:22:20.604905,shipped
1946,482,2026-06-27 08:10:33.871085,shipped
1947,260,2025-07-12 06:20:47.331014,shipped
1948,88,2025-06-10 14:47:51.964241,shipped
1949,449,2025-10-07 03:15:21.596244,shipped
1950,151,2024-12-05 12:50:50.791631,paid
1951,66,2024-08-14 06:45:58.061817,shipped
1952,372,2024-09-26 19:49:18.634250,shipped
1953,391,2024-10-23 12:23:37.268554,cancelled
1954,485,2026-03-14 21:09:40.352192,shipped
1955,172,2026-05-03 08:05:31.370471,shipped
1956,114,2025-07-04 22:34:36.785319,shipped
1957,382,2024-10-31 05:12:50.633148,cancelled
1958,216,2026-05-11 12:14:47.041085,shipped
1959,170,2024-08-14 23:34:18.324350,shipped
1960,300,2025-03-29 13:14:37.067881,paid
1961,436,2024-12-06 14:48:44.995664,paid
1962,28,2025-01-06 03:29:24.915518,cancelled
1963,299,2025-09-30 02:09:58.804304,shipped
1964,318,2026-04-17 16:50:01.492576,paid
1965,456,2025-06-02 12:45:08.114983,paid
1966,62,2024-09-20 19:02:46.144329,cancelled
1967,196,2024-08-13 20:01:44.864179,shipped
1968,212,2025-08-03 01:08:03.687009,paid
1969,438,2024-10-29 23:09:55.224211,paid
1970,103,2024-07-27 17:56:35.274440,shipped
1971,292,2025-07-17 15:25:49.363932,cancelled
1972,235,2024-08-27 06:39:36.974133,paid
1973,442,2024-12-25 09:32:57.298150,shipped
1974,399,2025-05-27 10:46:18.960001,paid
1975,171,2025-09-03 00:29:26.602143,shipped
1976,91,2025-05-08 15:15:15.560140,shipped
1977,30,2026-01-03 05:57:06.900092,created
1978,141,2026-04-23 18:13:31.836982,paid
1979,397,2024-12-21 13:44:37.578465,paid
1980,392,2024-09-24 23:10:55.683172,paid
1981,403,2024-12-19 21:45:04.913115,shipped
1982,46,2024-12-26 17:25:51.064577,paid
1983,223,2025-05-03 21:48:39.845373,shipped
1984,207,2024-11-29 13:54:54.759094,shipped
1985,245,2026-04-18 15:22:17.421857,shipped
1986,20,2024-08-29 05:28:23.694968,shipped
1987,375,2025-09-06 21:56:31.816958,shipped
1988,8,2024-08-15 05:02:13.417378,cancelled
1989,388,2025-05-20 21:45:45.296370,shipped
1990,98,2024-12-11 10:05:21.904668,created
1991,3,2025-09-24 16:40:55.297085,shipped
1992,128,2024-11-13 14:03:41.135792,paid
1993,450,2025-04-05 08:08:48.259803,shipped
1994,67,2025-06-05 21:16:00.854688,paid
1995,258,2024-11-25 08:12:59.290284,shipped
1996,86,2025-03-25 11:00:59.629512,paid
1997,24,2025-01-19 12:32:26.229583,paid
1998,149,2025-03-08 21:04:16.502286,shipped
1999,267,2024-07-29 23:03:09.355908,shipped
2000,173,2025-08-25 21:57:43.111081,shipped
2001,352,2025-01-27 11:48:10.472642,returned
2002,176,2024-09-25 16:17:59.835183,returned
2003,251,2025-06-11 13:54:33.729011,shipped
2004,97,2025-05-08 00:29:05.943595,paid
2005,465,2026-01-12 22:17:38.984442,cancelled
2006,207,2024-12-14 02:45:09.771426,created
2007,115,2025-02-07 03:00:55.855983,shipped
2008,68,2024-10-29 01:07:10.878184,paid
2009,12,2026-02-06 22:19:29.079262,shipped
2010,87,2026-06-02 11:43:08.555804,paid
2011,365,2026-04-29 00:32:46.087025,shipped
2012,20,2025-09-01 19:43:59.685288,shipped
2013,328,2025-08-14 07:01:55.473974,paid
2014,274,2024-12-21 07:24:57.333342,shipped
2015,305,2025-05-03 06:02:40.954780,returned
2016,339,2025-07-22 15:47:07.426325,paid
2017,429,2026-03-28 08:02:43.798525,created
2018,354,2024-12-11 14:57:12.246110,paid
2019,228,2025-06-17 09:22:02.284860,shipped
2020,281,2025-06-09 13:19:22.384394,paid
2021,360,2024-07-17 02:39:36.770894,paid
2022,356,2025-05-15 05:48:39.634322,shipped
2023,5,2026-04-04 22:21:47.172702,shipped
2024,339,2025-01-03 13:14:50.895339,paid
2025,267,2025-05-19 17:25:32.428009,paid
2026,311,2024-12-15 23:30:41.355408,shipped
2027,215,2026-05-15 00:30:50.897012,shipped
2028,54,2026-05-28 17:37:39.486938,shipped
2029,317,2026-05-04 23:53:40.985444,paid
2030,59,2026-04-23 16:06:17.469541,shipped
2031,255,2025-05-07 16:33:40.169357,paid
2032,103,2024-08-07 19:42:10.523199,shipped
2033,426,2026-06-30 14:55:00.509503,shipped
2034,104,2025-12-24 07:20:24.035927,shipped
2035,210,2025-07-09 20:03:51.131597,paid
2036,21,2025-05-13 11:30:44.306135,shipped
2037,467,2025-04-20 13:25:02.141832,paid
2038,478,2026-02-17 23:56:48.987983,shipped
2039,121,2025-11-27 09:46:49.564729,created
2040,344,2024-09-16 02:27:37.992167,paid
2041,57,2025-07-03 07:29:06.720047,shipped
2042,343,2024-09-05 05:06:22.569250,shipped
2043,487,2026-01-07 14:59:58.925807,paid
2044,262,2025-11-24 20:31:52.090420,paid
2045,371,2025-04-29 13:01:06.848442,paid
2046,132,2024-12-12 18:22:14.199443,shipped
2047,234,2025-03-25 07:46:54.954604,returned
2048,152,2024-12-28 03:30:45.839154,paid
2049,26,2026-07-06 05:31:35.577481,paid
2050,90,2024-07-18 03:39:55.988270,cancelled
2051,437,2025-11-07 05:35:48.135072,paid
2052,411,2024-11-01 17:02:06.604902,shipped
2053,219,2025-06-07 00:18:42.457274,shipped
2054,49,2025-08-27 04:01:40.498001,cancelled
2055,456,2025-09-05 20:50:04.073946,created
2056,437,2026-06-19 18:31:33.460589,paid
2057,332,2025-06-10 06:48:52.324968,paid
2058,184,2024-10-15 18:40:24.557397,cancelled
2059,490,2025-12-02 03:24:32.188491,shipped
2060,450,2024-11-18 14:45:55.671931,shipped
2061,191,2026-04-04 04:00:48.097687,shipped
2062,94,2025-10-07 09:20:03.751114,paid
2063,205,2025-12-02 16:51:31.145317,returned
2064,140,2024-07-07 12:17:32.618189,shipped
2065,354,2025-10-07 17:59:46.061304,cancelled
2066,410,2025-04-13 15:54:14.898736,shipped
2067,454,2025-11-23 02:17:39.090833,shipped
2068,58,2025-07-29 08:13:33.189410,paid
2069,372,2025-02-08 04:03:31.474735,paid
2070,483,2026-01-07 11:39:24.399000,shipped
2071,54,2025-11-28 10:21:01.675172,shipped
2072,303,2025-09-26 22:27:47.725491,shipped
2073,292,2025-08-30 17:01:50.583874,shipped
2074,93,2024-12-04 19:58:38.216807,shipped
2075,399,2025-11-18 15:36:24.752251,shipped
2076,15,2025-10-02 17:54:30.650027,cancelled
2077,451,2025-03-08 17:37:24.544312,shipped
2078,499,2026-05-18 12:01:37.241894,cancelled
2079,248,2025-07-17 12:29:54.455950,cancelled
2080,58,2026-05-02 06:08:27.179601,cancelled
2081,226,2025-03-29 09:41:33.623969,created
2082,134,2024-08-13 04:21:21.342593,shipped
2083,7,2025-04-12 06:10:07.359102,shipped
2084,348,2025-06-11 10:43:43.655068,shipped
2085,381,2024-08-05 08:58:29.192068,shipped
2086,290,2025-03-31 04:30:46.627239,paid
2087,490,2025-10-22 23:50:14.925506,shipped
2088,174,2025-12-03 09:53:31.954461,shipped
2089,353,2025-08-20 03:19:45.494282,shipped
2090,49,2026-01-22 14:20:24.203782,shipped
2091,373,2024-10-15 14:50:59.035879,paid
2092,178,2025-03-08 04:12:42.768699,shipped
2093,329,2025-08-04 16:59:12.384381,shipped
2094,430,2025-10-23 15:00:54.906832,shipped
2095,457,2025-12-27 03:46:44.058630,returned
2096,28,2026-01-07 00:56:50.222437,created
2097,479,2026-04-03 20:38:34.122651,paid
2098,435,2025-12-01 22:18:08.846334,shipped
2099,254,2026-01-07 16:39:42.502390,cancelled
2100,39,2026-01-13 07:52:19.161247,shipped
2101,165,2025-02-25 14:36:12.107745,paid
2102,497,2026-04-23 10:30:59.656795,paid
2103,260,2025-07-09 08:39:44.883509,paid
2104,330,2025-05-11 10:58:33.495546,shipped
2105,419,2024-08-15 07:09:07.495376,paid
2106,236,2025-04-04 20:22:39.983675,shipped
2107,294,2025-06-01 23:49:54.853763,shipped
2108,439,2025-07-07 19:34:04.563283,shipped
2109,162,2026-03-04 11:49:48.867934,paid
2110,255,2025-06-14 23:04:20.970675,shipped
2111,10,2025-07-30 01:28:46.439175,paid
2112,212,2026-03-01 10:32:03.541002,created
2113,282,2026-04-24 13:07:56.023769,created
2114,47,2025-06-01 16:15:12.996366,shipped
2115,494,2025-04-01 10:32:30.908876,shipped
2116,156,2025-11-10 08:28:17.650369,cancelled
2117,288,2025-11-24 21:38:23.926165,paid
2118,344,2026-06-20 23:41:33.205322,shipped
2119,175,2026-04-12 15:00:09.187938,shipped
2120,28,2024-11-21 02:30:36.549614,shipped
2121,433,2026-04-13 05:52:50.679239,shipped
2122,287,2024-09-08 07:02:26.358191,shipped
2123,308,2025-04-17 21:38:37.202663,shipped
2124,337,2024-11-14 03:13:42.827016,shipped
2125,232,2026-06-06 12:04:43.103863,paid
2126,389,2024-08-31 17:23:19.888320,shipped
2127,2,2024-11-03 20:59:16.013323,shipped
2128,425,2024-09-26 08:20:48.235147,shipped
2129,410,2024-10-22 14:14:41.348500,paid
2130,268,2024-10-24 10:50:43.657032,shipped
2131,55,2024-12-02 17:18:23.338817,created
2132,85,2026-06-02 00:13:45.544923,shipped
2133,421,2024-07-23 02:10:49.629122,shipped
2134,370,2025-05-06 18:54:22.750608,shipped
2135,131,2025-11-16 23:57:14.286380,shipped
2136,97,2026-05-18 02:52:45.049623,paid
2137,437,2025-06-17 16:39:32.756263,shipped
2138,235,2025-05-09 09:54:09.288753,shipped
2139,98,2025-12-27 09:32:59.710824,shipped
2140,56,2024-07-22 05:00:10.442350,shipped
2141,24,2024-11-21 14:54:22.588248,cancelled
2142,429,2024-07-22 14:43:15.506518,shipped
2143,64,2026-02-12 08:28:24.771531,shipped
2144,231,2026-03-08 10:17:04.837439,shipped
2145,302,2025-07-21 02:07:20.801696,returned
2146,69,2025-03-08 20:49:34.951039,returned
2147,3,2025-09-02 05:57:24.919937,shipped
2148,25,2025-10-28 12:51:50.060744,shipped
2149,222,2026-02-01 06:36:45.398134,shipped
2150,248,2025-06-26 15:18:20.902009,cancelled
2151,400,2025-11-04 21:50:30.726459,cancelled
2152,91,2025-07-28 19:00:19.507270,shipped
2153,89,2025-08-11 03:52:32.717217,shipped
2154,66,2025-06-06 01:56:45.780484,paid
2155,337,2025-08-24 21:10:09.817979,shipped
2156,452,2026-04-23 16:37:58.986346,shipped
2157,452,2025-02-15 09:42:31.896123,shipped
2158,312,2026-02-03 01:26:53.252280,cancelled
2159,391,2024-12-19 04:13:03.500862,paid
2160,204,2025-04-04 04:23:54.444875,returned
2161,497,2025-02-02 00:01:40.991241,paid
2162,413,2026-03-16 03:31:33.813864,paid
2163,212,2024-10-22 20:58:55.377997,shipped
2164,454,2025-01-30 06:02:05.525316,shipped
2165,154,2026-06-05 00:16:04.394656,shipped
2166,281,2025-10-01 09:54:49.690719,cancelled
2167,365,2024-10-31 23:16:35.745766,shipped
2168,284,2025-08-01 13:18:02.640001,shipped
2169,103,2024-11-16 16:02:23.893338,paid
2170,366,2024-11-11 14:42:05.096425,paid
2171,177,2025-12-05 18:39:01.693782,cancelled
2172,68,2026-04-28 09:20:49.653556,returned
2173,333,2026-02-06 20:25:45.314733,returned
2174,92,2024-11-01 07:25:32.827785,shipped
2175,356,2024-09-29 22:07:26.936440,shipped
2176,364,2026-07-02 10:44:14.812216,paid
2177,181,2025-08-30 04:41:06.291342,shipped
2178,299,2025-05-24 13:50:00.694029,shipped
2179,342,2025-04-02 13:18:00.468110,shipped
2180,346,2024-12-03 09:04:15.189514,shipped
2181,431,2025-12-05 01:31:33.967793,shipped
2182,450,2025-11-04 16:32:46.401664,shipped
2183,414,2026-06-20 22:36:27.647738,created
2184,55,2024-10-22 14:04:21.054446,created
2185,75,2025-05-30 02:01:45.244063,paid
2186,29,2026-06-19 01:46:53.811587,paid
2187,385,2025-07-31 07:57:27.848043,shipped
2188,147,2024-10-03 06:17:25.192495,shipped
2189,75,2024-07-24 17:21:44.237045,shipped
2190,354,2026-05-17 15:26:19.951795,shipped
2191,105,2026-01-18 21:40:37.741052,shipped
2192,17,2026-05-29 20:34:05.924776,shipped
2193,232,2026-05-15 06:19:39.855615,paid
2194,445,2024-10-28 12:14:11.525798,shipped
2195,288,2026-06-15 04:35:33.167954,cancelled
2196,381,2025-08-09 11:08:52.274759,shipped
2197,200,2025-07-12 04:02:13.681747,paid
2198,402,2025-10-22 07:33:21.044670,shipped
2199,357,2025-02-07 09:56:48.186355,paid
2200,341,2026-04-22 00:13:55.990797,created
2201,196,2026-06-14 19:02:41.185599,shipped
2202,490,2026-01-08 09:59:08.544219,shipped
2203,351,2026-07-02 15:52:07.997622,shipped
2204,283,2025-11-05 15:56:28.166385,paid
2205,381,2026-02-10 14:10:16.529815,paid
2206,318,2025-12-20 16:51:55.933210,cancelled
2207,441,2026-05-11 05:34:04.736270,cancelled
2208,425,2025-03-10 22:02:18.282856,paid
2209,325,2024-09-26 13:26:56.924399,shipped
2210,332,2025-06-21 09:39:16.662053,shipped
2211,302,2024-08-04 19:03:53.608761,shipped
2212,309,2025-11-13 18:54:08.190083,paid
2213,372,2024-09-29 21:24:04.327785,returned
2214,151,2024-07-24 15:05:24.079622,shipped
2215,350,2025-09-30 14:29:04.991259,paid
2216,493,2024-12-14 11:42:55.474142,paid
2217,264,2025-03-24 14:02:15.721386,paid
2218,21,2025-03-01 22:05:09.045513,shipped
2219,285,2025-09-23 18:12:02.342782,paid
2220,83,2024-11-26 01:39:26.056092,shipped
2221,131,2025-07-26 01:34:15.550020,created
2222,239,2026-01-28 05:28:13.198456,shipped
2223,80,2026-01-17 20:43:44.429953,created
2224,476,2024-11-26 11:34:43.675354,shipped
2225,27,2024-09-05 13:50:14.748279,shipped
2226,321,2026-03-19 00:33:34.439699,shipped
2227,339,2025-11-13 02:20:09.191210,shipped
2228,405,2026-06-06 00:59:04.479818,shipped
2229,184,2026-06-19 08:20:07.396651,paid
2230,363,2025-04-20 15:13:51.649590,shipped
2231,113,2025-06-29 18:59:19.782190,returned
2232,267,2025-09-20 02:54:19.220055,paid
2233,259,2025-07-15 04:44:13.350490,paid
2234,279,2024-08-16 10:59:07.750818,shipped
2235,48,2025-11-05 13:48:49.598261,shipped
2236,453,2025-04-22 22:10:53.531962,paid
2237,170,2025-12-11 12:19:07.498604,shipped
2238,151,2025-05-14 21:34:23.339791,paid
2239,386,2025-04-14 13:31:35.920385,shipped
2240,244,2024-07-15 10:06:31.153070,returned
2241,422,2025-03-15 11:21:40.215387,shipped
2242,333,2025-02-16 13:35:23.767772,created
2243,343,2025-05-28 00:00:38.987546,shipped
2244,124,2025-08-20 08:08:49.239373,cancelled
2245,315,2024-12-11 01:50:58.164726,cancelled
2246,125,2026-04-16 00:57:16.220592,returned
2247,350,2025-12-30 04:29:34.249723,cancelled
2248,196,2025-05-06 02:39:23.929644,cancelled
2249,484,2025-05-25 18:09:34.750734,paid
2250,132,2024-11-03 03:52:45.273764,shipped
2251,145,2025-12-20 07:20:37.930467,created
2252,265,2026-04-23 06:50:41.978808,shipped
2253,192,2025-12-20 17:56:51.800497,shipped
2254,261,2025-05-05 01:49:56.023875,shipped
2255,23,2026-03-08 20:10:21.701410,paid
2256,334,2025-09-16 07:06:26.502703,paid
2257,264,2024-10-19 10:36:01.861947,paid
2258,50,2025-02-13 00:29:17.972206,paid
2259,490,2026-06-28 12:13:54.688401,shipped
2260,274,2025-07-25 05:42:40.894262,created
2261,34,2025-03-08 12:45:03.164759,paid
2262,323,2026-05-19 03:58:33.466227,shipped
2263,443,2025-09-10 23:53:03.661537,shipped
2264,428,2025-04-07 00:14:49.464288,paid
2265,276,2024-07-11 08:25:27.732934,shipped
2266,450,2025-10-16 03:37:32.576395,returned
2267,397,2025-01-22 04:15:21.271749,shipped
2268,419,2024-11-11 06:31:33.141607,cancelled
2269,383,2025-06-09 02:03:03.445574,shipped
2270,13,2025-08-25 08:49:19.038440,shipped
2271,170,2026-05-05 19:29:03.355510,created
2272,38,2024-11-29 01:40:24.526006,paid
2273,407,2026-03-06 11:35:03.461407,paid
2274,37,2025-02-02 23:06:53.457010,shipped
2275,117,2025-06-29 21:05:49.667501,cancelled
2276,209,2026-02-27 13:18:23.494380,shipped
2277,323,2025-02-12 02:46:48.402825,shipped
2278,162,2025-09-06 23:58:32.774246,created
2279,345,2025-07-02 10:43:05.152923,paid
2280,4,2025-12-28 23:11:10.396004,shipped
2281,317,2024-12-17 12:33:58.716391,paid
2282,382,2026-02-04 11:40:00.751261,shipped
2283,359,2024-10-27 00:39:35.495229,shipped
2284,184,2025-02-10 18:48:41.526670,cancelled
2285,55,2025-10-17 10:17:31.258819,paid
2286,352,2025-10-14 12:15:52.184522,shipped
2287,45,2024-10-05 05:23:44.836848,paid
2288,475,2025-11-04 22:51:38.628218,shipped
2289,203,2025-02-01 16:00:41.746530,shipped
2290,16,2024-11-14 13:03:17.066123,shipped
2291,274,2026-04-29 21:50:55.058359,paid
2292,383,2025-10-20 12:27:41.413099,shipped
2293,409,2024-07-27 07:01:38.283639,shipped
2294,152,2026-01-16 03:03:38.537537,returned
2295,74,2025-07-01 16:18:19.572456,paid
2296,455,2026-06-15 12:55:22.368729,cancelled
2297,408,2025-09-16 23:51:38.770404,cancelled
2298,332,2025-03-27 18:34:46.736376,shipped
2299,487,2025-06-22 12:02:01.740038,created
2300,448,2025-05-21 01:19:45.791800,shipped
2301,64,2025-01-10 21:58:00.619179,created
